SeniorCitizen,tenure,MonthlyCharges,TotalCharges,NumInternetServices,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes,CustomerType_Internet only,CustomerType_Phone only
0,-1.0330490548389242,-1.4909146640737678,-0.9293230293846719,-1.102955128074755,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,0.2291926012795097,-1.4726361948439062,-0.6610587433493242,-1.102955128074755,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.4734974379475937,1.3721582889309034,0.9842381946265534,1.603138708416048,True,False,False,True,False,False,True,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False
0,0.5956498562816357,1.6180867840235857,1.3402475332723776,2.1443574757142088,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False
0,0.8399546929497197,0.9235049532888482,1.102753571116269,0.5207011738197268,True,True,True,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False
0,-1.1552014731729663,0.027859961025634056,-0.8953764140082208,-0.02051759347843376,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,-0.5037219087247422,0.650989593861822,-0.23581066158025096,-0.5617363607765944,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0,-1.2366364187289942,-0.6683835487299997,-0.9726661737737081,-1.102955128074755,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,1.0028245840617755,0.21064465332424917,0.8207032976798286,0.5207011738197268,True,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,False,False,False
1,0.4734974379475937,0.6775764581961663,0.6135385078061246,0.5207011738197268,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False
0,-0.34085201761268624,-0.500553967619453,-0.49053159359276505,-0.5617363607765944,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,-0.7073092726148122,-1.1486087857690883,-0.7985215809231021,-0.5617363607765944,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,-1.1959189459509803,-1.313115008837842,-0.9797245993230678,-1.102955128074755,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
0,-1.1552014731729663,0.641019519736443,-0.8585623132523422,-0.02051759347843376,False,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
1,0.1884751285014957,0.6958549274260277,0.39324945792658034,-0.5617363607765944,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
0,-1.2773538915070082,0.3302855428287975,-0.9727544040930752,-0.5617363607765944,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
0,-0.34085201761268624,-0.2795506578402184,-0.3963898428281815,-0.02051759347843376,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,-1.114484000394952,0.8653461875574706,-0.8047638760183171,-0.02051759347843376,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False
0,0.02560523738943971,1.4220086595577985,0.6025097178852502,1.0619199411178875,False,False,False,True,False,True,True,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False
0,1.0435420568397897,-1.4925763430946641,-0.49447990038443806,-1.102955128074755,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True
0,1.6135866757319857,1.034837447688914,2.062125948753287,0.5207011738197268,False,True,True,True,False,True,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False
0,1.5728692029539715,-1.359642021422944,-0.26805884330888763,-1.102955128074755,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,-0.17798212650063028,1.3754816469726967,0.38502198064560805,1.0619199411178875,False,False,False,True,False,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,True,False,False
0,0.7585197473936917,0.634372803652857,0.8943756143512692,2.1443574757142088,True,True,False,True,False,False,False,False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False
0,-0.09654718094460228,0.684223174279752,0.1105815722545707,2.1443574757142088,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False
1,1.6135866757319857,0.6659447050498906,1.7036902763248707,0.5207011738197268,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False
1,0.1477576557234817,0.867007866578367,0.40010936525736407,-0.02051759347843376,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False
0,-0.7480267453928262,0.37681255541389924,-0.5403817240351171,1.603138708416048,True,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False
0,1.6135866757319857,0.3253005057661078,1.390031490975204,1.0619199411178875,False,True,True,True,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False
0,-0.4222869631687143,-0.8495065620077182,-0.6307736862266032,-0.02051759347843376,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
0,-1.2366364187289942,0.4914684078557579,-0.9387636735569405,-0.5617363607765944,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,-0.7073092726148122,-1.5008847381991466,-0.8736276402842564,-1.102955128074755,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.7585197473936917,-1.5025464172200433,-0.5262869305162396,-1.102955128074755,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,1.5321517301759575,-0.8511682410286149,0.1822025340007287,0.5207011738197268,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,True,True,False,False,False,True,False
0,1.5728692029539715,-1.4842679479901817,-0.3926841694147678,-1.102955128074755,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.2699100740575237,1.1694334483815305,0.6562860975394337,0.5207011738197268,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False
0,1.1656944751738316,-0.16489480539835996,0.6007451114979103,-0.02051759347843376,False,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0.7992372201717056,-0.49889228859855655,0.11285350297827085,-0.5617363607765944,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,-1.2773538915070082,-0.9641624144495768,-0.9899372587897974,-0.5617363607765944,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False
0,1.2878468935078735,1.453580560954832,2.029789536705284,1.603138708416048,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,False,False,False
0,1.2064119479518456,-0.15326305225208442,0.6500217448643769,0.5207011738197268,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False
0,-0.09654718094460228,-1.5191632074290082,-0.72445222781451,-1.102955128074755,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,-1.1552014731729663,-0.6235182151657942,-0.9255952983914165,-1.102955128074755,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,1.2471294207298596,0.6393578407155466,1.3454310645351883,2.1443574757142088,True,True,False,True,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False
0,-1.2773538915070082,-0.6717069067717928,-0.9860551247376496,-1.102955128074755,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
0,-0.7073092726148122,1.2857509798442857,-0.3264231995701547,1.0619199411178875,True,True,False,True,False,True,True,False,False,False,True,True,True,True,False,False,True,False,True,False,False,False,False
0,-0.21869959927864427,0.5280253463154813,-0.030873687270563784,-0.02051759347843376,True,True,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False
0,-1.1552014731729663,-0.25130211448497786,-0.9070007585848223,1.603138708416048,False,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,True,False,False,True,False,True,False
0,1.6135866757319857,1.5283561168951747,2.413966404809021,1.603138708416048,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,True,False,True,False,False,False,False
1,0.5142149107256077,-1.3313934780677035,-0.48764205063349597,-1.102955128074755,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,0.5142149107256077,1.0730560651695333,0.9287633813245554,1.0619199411178875,False,False,False,True,False,True,True,False,True,True,False,True,True,False,False,False,True,False,True,False,False,False,False
0,0.1477576557234817,0.38512095051838174,0.1440870360341869,1.603138708416048,False,False,False,True,False,False,False,False,True,True,True,True,True,False,True,False,True,False,False,True,False,False,False
0,-0.6258743270587842,0.8188191749723689,-0.3265776026290469,0.5207011738197268,True,True,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False
0,-1.2773538915070082,-1.5241482444916978,-0.9973706631964667,-1.102955128074755,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,-0.6665917998367983,0.321977147724315,-0.44926186170885324,-1.102955128074755,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,-1.1959189459509803,-1.4942380221155607,-0.980055463020694,-1.102955128074755,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True
0,-1.1552014731729663,-0.4606736711179371,-0.9061846281306777,-1.102955128074755,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0,1.5728692029539715,0.6526512728827188,1.627657798610363,2.1443574757142088,False,True,False,True,False,False,False,False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False
0,-0.9108966365048822,-1.3413635521930827,-0.8937000379402478,-1.102955128074755,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0,-0.5037219087247422,-1.4859296270110782,-0.8292477896426581,-1.102955128074755,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,-1.1552014731729663,0.5396570994617566,-0.8553419065954468,-0.5617363607765944,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
0,-0.25941707205665826,1.116259719712842,0.10392018314236262,0.5207011738197268,True,False,False,True,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False
0,-1.1552014731729663,-0.30779920119545895,-0.9054126128362164,-0.5617363607765944,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,-1.114484000394952,-0.45735031307614404,-0.8707380973249874,0.5207011738197268,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,True,True,False
0,-1.1552014731729663,0.8935947309127115,-0.8445116348931482,-0.02051759347843376,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False
1,-0.1372646537226163,0.6493279148409256,0.03441674906101238,-0.5617363607765944,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
0,-1.2366364187289942,1.177741843486013,-0.9181398364049054,1.0619199411178875,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False
0,-0.1372646537226163,-1.5075314542827327,-0.7612001558308634,-1.102955128074755,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,-1.2773538915070082,0.867007866578367,-0.9656298058041904,-0.02051759347843376,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False
0,-1.2773538915070082,0.15414756661376852,-0.9750925075563005,-1.102955128074755,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,-0.9923315820609102,0.9866487560829155,-0.6779548495081037,0.5207011738197268,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False
0,-0.7887442181708402,-1.4742978738648027,-0.8946926290331265,-1.102955128074755,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0,1.0842595296178037,0.9966188302082943,1.4637038076466447,0.5207011738197268,False,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False
0,-1.2773538915070082,-1.4826062689692852,-0.996819223700423,-1.102955128074755,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True
1,0.7178022746156777,1.028190731605328,1.1191864680983719,-0.02051759347843376,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False
0,-0.5851568542807702,-0.6783536228553786,-0.6668819444275459,-1.102955128074755,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,-0.6258743270587842,0.3253005057661078,-0.46935631694468627,1.0619199411178875,False,True,True,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False
0,0.5956498562816357,0.2937286043690742,0.5483142442140737,1.0619199411178875,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,False,False
0,-0.25941707205665826,0.33859393793328,-0.19621730576431204,-1.102955128074755,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,-1.0737665276169381,-0.5587127333508305,-0.8711130761822972,0.5207011738197268,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False
0,-0.5444393815027563,-0.48726053545228104,-0.6040619570382456,-1.102955128074755,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,-1.1959189459509803,-0.03860719981022575,-0.937043182329284,-0.02051759347843376,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False
1,1.4507167846199296,-0.390883152240284,0.6072520975512262,1.0619199411178875,False,True,True,False,True,False,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False
0,-1.2366364187289942,-1.4925763430946641,-0.9827685453412291,-1.102955128074755,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-1.0330490548389242,-1.343025231213979,-0.939160709994092,-1.102955128074755,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
0,-0.5851568542807702,-1.5025464172200433,-0.8339901693086341,-1.102955128074755,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0,1.5728692029539715,-1.3197617249214282,-0.1791226813869568,-1.102955128074755,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,-0.7887442181708402,0.9650469288112608,-0.44941626476774543,0.5207011738197268,True,True,False,True,False,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False
0,-1.1959189459509803,-0.9276054759898538,-0.9577552498006862,-0.02051759347843376,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True,False
0,1.6135866757319857,1.2957210539696644,2.2350794322924386,1.0619199411178875,True,True,False,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False
0,1.3692818390639017,-0.26625722567304644,0.6302581533261702,1.0619199411178875,True,True,True,False,True,False,False,False,False,True,True,False,True,True,False,True,True,True,False,False,False,True,False
0,-0.34085201761268624,-1.4610044416976307,-0.7985215809231021,-1.102955128074755,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
0,-1.2773538915070082,-0.6866620179598611,-0.9862536429562254,-1.102955128074755,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0,0.9621071112837616,-1.339701873172186,-0.394338487902899,-1.102955128074755,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True
1,-0.4222869631687143,-1.3014832556915665,-0.7636044320336141,-1.102955128074755,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,-0.7480267453928262,-0.46565870818062655,-0.69127762773252,0.5207011738197268,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False
1,1.1656944751738316,1.3173228812413191,1.8198675493513612,1.0619199411178875,False,True,False,True,False,True,True,False,False,True,True,False,True,True,True,False,True,True,False,False,True,False,False
1,0.31062754683553767,-0.8461832039659254,-0.28336680371906114,-0.02051759347843376,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False
0,0.39206249239156565,-0.16987984246104942,0.11329465457510582,0.5207011738197268,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
0,1.6135866757319857,0.6160943344229955,1.66003832581805,1.603138708416048,False,True,True,True,False,True,False,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False
0,-0.8294616909488542,0.4914684078557579,-0.5829749107095339,-0.5617363607765944,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
0,1.5728692029539715,-1.339701873172186,-0.24222941731419984,-1.102955128074755,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,-0.25941707205665826,-1.5141781703663186,-0.8029551544712937,-1.102955128074755,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,-1.0330490548389242,-1.1619022179362606,-0.9166178633958249,-0.5617363607765944,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.0737665276169381,-0.6401350053747592,-0.8798919929593131,-1.102955128074755,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.0435420568397897,1.3854517210980757,1.705543113031578,1.603138708416048,False,False,False,True,False,False,True,False,True,True,True,False,True,True,True,False,True,False,True,False,True,False,False
0,0.7585197473936917,-1.1535938228317781,-0.33098911859739666,-0.5617363607765944,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
0,1.6135866757319857,0.029521640046530934,1.0520431950600888,2.1443574757142088,True,True,True,False,True,False,False,False,True,True,True,True,True,True,False,True,True,False,False,False,False,True,False
0,-0.5851568542807702,1.0398224847516033,-0.23779584376600835,0.5207011738197268,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False
0,-1.0330490548389242,0.34357897499596923,-0.7617736529067488,-1.102955128074755,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,0.5956498562816357,0.3086837155571428,0.5366898996374722,1.0619199411178875,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False
1,-1.2366364187289942,-0.6667218697091031,-0.9643725237532108,-1.102955128074755,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
1,1.2064119479518456,1.5283561168951747,2.1058881871593167,1.603138708416048,True,False,False,True,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False
0,-0.6665917998367983,-1.4975613801573535,-0.8726791643510613,-1.102955128074755,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,-1.0737665276169381,-0.5072006837030391,-0.8677603240463514,-0.5617363607765944,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
0,-0.5444393815027563,-0.32441599140442395,-0.5440432822888474,-0.02051759347843376,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False
0,1.4914342573979436,-0.6916470550225506,0.300144413414559,0.5207011738197268,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,False
0,-0.8701791637268682,0.3186537896825217,-0.6376997662969124,-1.102955128074755,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0,1.2878468935078735,1.5416495490623467,2.061795085055661,1.603138708416048,False,True,False,True,False,True,True,False,False,True,True,True,True,True,False,False,True,False,True,False,False,False,False
0,0.2699100740575237,1.3272929553666981,0.818387251796445,1.603138708416048,False,True,False,True,False,False,True,False,True,False,True,True,True,True,True,False,True,True,False,False,True,False,False
0,-0.7073092726148122,-0.30115248511187287,-0.6087602215445381,-0.5617363607765944,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
0,-0.3001345448346723,-1.4676511577812166,-0.7668248386905093,-1.102955128074755,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-1.0737665276169381,-1.4992230591782503,-0.954159864286481,-1.102955128074755,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,1.3692818390639017,1.696185698005721,2.4979837264262414,2.1443574757142088,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
0,1.1656944751738316,0.7938939896589214,1.341769506281458,1.603138708416048,False,False,False,True,False,True,False,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False
1,0.4327799651695797,0.9883104351038118,0.8280705293469726,0.5207011738197268,False,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False
0,-0.8294616909488542,-1.4842679479901817,-0.9070669313243476,-1.102955128074755,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,-0.38156949039070026,-1.0007193529093,-0.6667054837888119,-0.5617363607765944,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
1,1.5728692029539715,-0.4141466585328351,0.6552493912868714,1.0619199411178875,True,True,False,False,True,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False
0,0.06632271016745371,0.007919812774876231,-0.05392385820519118,-0.02051759347843376,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
0,-1.114484000394952,-1.4925763430946641,-0.9580419983386287,-1.102955128074755,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
0,0.3513450196135517,-0.9741324885749557,-0.39177980864125606,-0.02051759347843376,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
0,1.6135866757319857,-1.4975613801573535,-0.39700745506375057,-1.102955128074755,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,-0.7480267453928262,1.0248673735635347,-0.4439901001266753,-0.02051759347843376,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False
0,0.3513450196135517,-1.4925763430946641,-0.648177116721743,-1.102955128074755,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True
0,-0.38156949039070026,0.5679056428169968,-0.20684905924803498,-0.5617363607765944,False,True,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,1.5728692029539715,1.480167425289176,2.4277082770504306,2.1443574757142088,True,True,True,True,False,False,True,False,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False
0,-1.2773538915070082,0.18405778898990524,-0.974695471119149,-1.102955128074755,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0,1.6135866757319857,-1.3081299717751527,-0.21291489370451588,-1.102955128074755,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,-1.0737665276169381,0.16744099878094024,-0.8390192975125529,-1.102955128074755,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,-0.38156949039070026,-1.4875913060319748,-0.8092636223060338,-1.102955128074755,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
1,-0.9108966365048822,0.690869890363338,-0.6299575557724586,-0.5617363607765944,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,1.6135866757319857,1.5001075735399343,2.3577195762125616,2.1443574757142088,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,False,False,False,False
0,-1.0330490548389242,-0.4806138193686952,-0.8490554963405486,-0.5617363607765944,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,-1.0737665276169381,0.9883104351038118,-0.7518477419779619,0.5207011738197268,True,False,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False
0,-0.9516141092828962,1.220945498029322,-0.6056501027868516,1.0619199411178875,True,True,True,True,False,False,True,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False
0,-0.8294616909488542,0.8105107798678864,-0.539168557143821,-0.02051759347843376,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
0,-1.2773538915070082,-1.5075314542827327,-0.9971500873980492,-1.102955128074755,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1,0.6363673290596497,-1.1585788598944675,-0.3930591482720775,-0.5617363607765944,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0,-0.5037219087247422,0.4665432225423104,-0.2816463124914048,-0.5617363607765944,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,-0.6665917998367983,0.684223174279752,-0.3990588099890331,-0.5617363607765944,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
0,-1.2366364187289942,0.4947917658975512,-0.9383445795399473,-0.5617363607765944,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
0,-0.9108966365048822,-1.5108548123245258,-0.9240071526428106,-1.102955128074755,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
1,-1.2366364187289942,0.4931300868766543,-0.919661809413986,-0.5617363607765944,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
0,-0.5037219087247422,1.0647476700650507,-0.19985680643820058,0.5207011738197268,True,True,True,True,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False
0,-0.5037219087247422,-1.4659894787603203,-0.8215276366980461,-1.102955128074755,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,-0.5444393815027563,-1.4942380221155607,-0.8537317032669992,-1.102955128074755,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1,-0.5444393815027563,0.8586994714738846,-0.2733967776305908,-0.02051759347843376,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False
0,-0.4222869631687143,1.3239695973249048,-0.04375531389814495,1.603138708416048,True,True,False,True,False,False,True,False,True,True,False,True,True,True,False,False,True,False,True,False,False,False,False
0,0.1070401829454677,0.508085198064723,0.24535338508765528,-0.5617363607765944,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
